hhwealth	hhwealthlog	midstatus	highstatus	owner	age	agelog	church	usborn	z1ev	z1elite_avgprox	z1maj_avgprox	z1min_avgprox	turnout	opp
0.6549999713897705	-0.4215945303440094	0.0	1.0	0.0	31	3.4339871406555176	0.0	1.0	-0.23361018300056458	0.7741646766662598	0.8953127264976501	0.5206618309020996	1.0	1.0
0.4300000071525574	-0.8416471481323242	1.0	0.0	0.0	32	3.465735912322998	1.0	1.0	-0.18167448043823242	0.9488241076469421	1.0459765195846558	0.7414821982383728	1.0	1.0
0.1599999964237213	-1.8263509273529053	0.0	1.0	0.0	30	3.4011974334716797	0.0	1.0	-0.23301079869270325	0.6759188175201416	0.6776872277259827	0.7856464385986328	1.0	0.0
0.12999999523162842	-2.032557964324951	1.0	0.0	0.0	33	3.4965076446533203	1.0	1.0	-0.12997417151927948	1.5055506229400635	1.5481888055801392	1.3156158924102783	1.0	1.0
5.664999961853027	1.7344833612442017	0.0	1.0	0.0	72	4.276666164398193	1.0	1.0	-0.21449504792690277	0.6759188175201416	0.7948703169822693	0.6089900135993958	0.0	NA
0.0020000000949949026	-5.80914306640625	0.0	0.0	0.0	35	3.5553481578826904	0.0	0.0	4.620143890380859	0.861494243144989	0.7781296372413635	1.050631046295166	0.0	NA
0.019999999552965164	-3.8632328510284424	0.0	0.0	0.0	45	3.8066625595092773	0.0	0.0	4.630477428436279	0.9488241076469421	0.8450913429260254	1.1831234693527222	0.0	NA
0.019999999552965164	-3.8632328510284424	0.0	0.0	0.0	28	3.332204580307007	1.0	0.0	5.075488090515137	1.1453157663345337	0.995755136013031	1.448108196258545	1.0	0.0
0.019999999552965164	-3.8632328510284424	0.0	0.0	0.0	22	3.0910425186157227	1.0	0.0	5.084022045135498	1.1453157663345337	0.995755136013031	1.448108196258545	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	30	3.4011974334716797	0.0	0.0	4.620023250579834	0.861494243144989	0.7781296372413635	1.050631046295166	1.0	0.0
0.0	-6.907755374908447	0.0	0.0	0.0	35	3.5553481578826904	0.0	0.0	4.619903087615967	0.861494243144989	0.7781296372413635	1.050631046295166	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	50	3.9120230674743652	0.0	0.0	4.571019172668457	0.8287457227706909	0.7781296372413635	0.9623028039932251	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	36	3.5835189819335937	1.0	1.0	4.647831439971924	1.1780644655227661	1.196640133857727	1.0947952270507813	0.0	NA
